time,distance
0.000000,446.583847
0.000000,548.757557
0.000000,517.674932
0.000000,585.061057
0.000000,375.614197
0.000000,549.243295
0.000000,481.159815
0.000000,391.229985
0.000000,532.495144
0.000000,689.584376
0.000000,492.803017
0.000000,530.461725
0.000000,503.974162
0.000000,581.724957
0.000000,500.275351
0.000000,597.325481
0.000000,466.324405
0.000000,366.654524
0.000000,655.628525
0.000000,632.349804
0.000000,522.746449
0.000000,533.420772
0.000000,770.712871
0.000000,1024.705613
0.000000,772.677344
0.000000,730.317035
0.000000,424.603642
0.000000,639.217118
0.000000,889.271551
0.000000,703.876486
0.000000,624.680604
0.000000,725.898434
0.000000,671.722063
0.000000,467.831983
0.000000,487.136948
0.000000,494.116753
0.000000,266.601339
0.000000,446.662391
0.000000,535.558356
0.000000,534.766107
0.000000,621.634184
0.000000,475.837409
0.000000,472.527951
0.000000,796.267865
0.000000,471.125663
0.000000,763.603076
0.000000,899.718533
0.000000,898.662912
0.000000,502.530013
0.000000,541.494560
0.000000,374.784229
0.000000,335.784962
0.000000,638.368187
0.000000,553.701147
0.000000,437.556477
0.000000,899.205389
0.000000,567.076021
0.000000,836.086719
0.000000,360.647121
0.000000,899.941422
0.000000,507.659235
0.000000,412.514242
0.000000,284.315938
0.000000,845.800094
0.000000,760.885496
0.000000,806.627702
0.000000,654.799082
0.000000,848.521310
0.000000,344.464736
0.000000,309.757459
0.000000,457.706924
0.000000,977.167248
0.000000,894.595849
0.000000,195.463436
0.000000,1070.092952
0.000000,839.353749
0.000000,925.399663
0.000000,824.646386
0.000000,350.301316
0.000000,631.447075
0.000000,799.095391
0.000000,366.127455
0.000000,355.909757
0.000000,431.640667
0.000000,383.419953
0.000000,462.355276
0.000000,525.077288
0.000000,411.967909
0.000000,835.130880
0.000000,975.097170
0.000000,320.789858
0.000000,519.414071
0.000000,842.536972
0.000000,815.963584
0.000000,523.852757
0.000000,278.578201
0.000000,524.336857
0.000000,303.432489
0.000000,681.080702
0.000000,657.474664
0.000000,718.819135
0.000000,468.045215
0.000000,670.413616
0.000000,507.448729
0.000000,637.419397
0.000000,369.501308
0.000000,975.023788
0.000000,999.138737
0.000000,423.346242
0.000000,238.127397
0.000000,838.687514
0.000000,510.456078
0.000000,725.222368
0.000000,234.932632
0.000000,442.053898
0.000000,411.429925
0.000000,670.967655
0.000000,419.405170
0.000000,674.117987
0.000000,342.948393
0.000000,574.573254
0.000000,618.888028
0.000000,436.506997
0.000000,372.759001
0.000000,478.885651
0.000000,616.099953
0.000000,363.004359
0.000000,370.324756
0.000000,420.145202
0.000000,336.615580
0.000000,587.381325
0.000000,491.060085
0.000000,710.699213
0.000000,258.070096
0.000000,343.345788
0.000000,373.493458
0.000000,560.156919
0.000000,422.707678
0.000000,594.090674
0.000000,716.518672
0.000000,543.350008
0.000000,476.066502
0.000000,468.941209
0.000000,376.615399
0.000000,513.783267
0.000000,336.981608
0.000000,295.597310
0.000000,511.260722
0.000000,681.751557
0.000000,412.756267
0.000000,482.915561
0.000000,620.233895
0.000000,564.055000
0.000000,224.883040
0.000000,624.575907
0.000000,366.872567
0.000000,512.448485
0.000000,480.552133
0.000000,469.478343
0.000000,352.428314
0.000000,495.328308
0.000000,354.570817
0.000000,325.764614
0.000000,451.040186
0.000000,773.537871
0.000000,560.320706
0.000000,436.368285
0.000000,747.970424
0.000000,623.568904
0.000000,573.562105
0.000000,511.873695
0.000000,341.382098
0.000000,387.268189
0.000000,600.656405
0.000000,344.674661
0.000000,349.552949
0.000000,512.107421
0.000000,380.399194
0.000000,392.064005
0.000000,244.673830
0.000000,228.637811
0.000000,560.579142
0.000000,710.074141
0.000000,511.629818
0.000000,591.091947
0.000000,591.308187
0.000000,552.283806
0.000000,248.834658
0.000000,361.113729
0.000000,414.891344
0.000000,507.881504
0.000000,359.094648
0.000000,427.023537
0.000000,459.568871
0.000000,303.696466
0.000000,564.511497
0.000000,715.745083
0.000000,452.810837
0.000000,449.054928
0.000000,727.409909
0.000000,752.133943
0.000000,245.098139
0.000000,455.292208
0.000000,699.486692
0.000000,450.699890
0.000000,570.379837
0.000000,507.961031
0.000000,527.844550
0.000000,623.415185
0.000000,559.373001
0.000000,250.650369
0.000000,591.715802
0.000000,140.698259
0.000000,275.340772
0.000000,614.276710
0.000000,584.887879
0.000000,556.005169
0.000000,327.470096
0.000000,303.723271
0.000000,245.040972
0.000000,529.629176
0.000000,682.679595
0.000000,434.072285
0.000000,607.097123
0.000000,507.073703
0.000000,577.022007
0.000000,349.973772
0.000000,382.064719
0.000000,466.007787
0.000000,574.099176
0.000000,386.672972
0.000000,547.938274
0.000000,593.875179
0.000000,536.187627
0.000000,346.845550
0.000000,601.813713
0.000000,439.934275
0.000000,404.133312
0.000000,289.447643
0.000000,417.001254
0.000000,420.635716
0.000000,485.574496
0.000000,479.774933
0.000000,670.567257
0.000000,506.330495
0.000000,529.247111
0.000000,453.077587
0.000000,413.499784
0.000000,563.363064
0.000000,644.315149
0.000000,440.185823
0.000000,376.878670
0.000000,541.148048
0.000000,320.995825
0.000000,633.985232
0.000000,559.789238
0.000000,536.511888
0.000000,818.025336
0.000000,547.053086
0.000000,616.005382
0.000000,428.892978
0.000000,620.416360
0.000000,767.139932
0.000000,681.535706
0.000000,366.230613
0.000000,288.340798
0.000000,377.607298
0.000000,649.979489
0.000000,568.716514
0.000000,615.379524
0.000000,440.949319
0.000000,441.485421
0.000000,470.499129
0.000000,646.085517
0.000000,427.354986
0.000000,525.433096
0.000000,543.184231
0.000000,466.969223
0.000000,368.319437
0.000000,594.164720
0.000000,519.546028
0.000000,424.167653
0.000000,510.071545
0.000000,588.844633
0.000000,539.266193
0.000000,625.454118
0.000000,480.644100
0.000000,353.438761
0.000000,438.928200
0.000000,439.349974
0.000000,378.456326
0.000000,401.995864
0.000000,401.547554
0.000000,622.864964
0.000000,513.652100
0.000000,246.033512
0.000000,814.665023
0.000000,500.810692
0.000000,882.726039
0.000000,898.622328
0.000000,829.843322
0.000000,532.811194
0.000000,516.869051
0.000000,311.777152
0.000000,614.342633
0.000000,830.360000
0.000000,625.419808
0.000000,873.631288
0.000000,284.168363
0.000000,479.865363
0.000000,546.428073
0.000000,385.815535
0.000000,532.577735
0.000000,285.008515
0.000000,349.874482
0.000000,211.678044
0.000000,748.532033
0.000000,650.932741
0.000000,650.253148
0.000000,869.807673
0.000000,465.208537
0.000000,743.859878
0.000000,835.680233
0.000000,893.319547
0.000000,462.437629
0.000000,533.640204
0.000000,512.358879
0.000000,355.434231
0.000000,544.979584
0.000000,684.187215
0.000000,518.189041
0.000000,687.126870
0.000000,453.238697
0.000000,768.715781
0.000000,417.402336
0.000000,912.957973
0.000000,650.654535
0.000000,333.473689
0.000000,517.349856
0.000000,744.612643
0.000000,887.073855
0.000000,748.460443
0.000000,554.135457
0.000000,965.392544
0.000000,441.348849
0.000000,512.673802
0.000000,325.024523
0.000000,916.209377
0.000000,1023.353664
0.000000,520.398318
0.000000,911.714831
0.000000,829.636134
0.000000,950.071924
0.000000,917.284537
0.000000,474.642649
0.000000,430.836135
0.000000,476.730150
0.000000,577.798075
0.000000,499.628231
0.000000,407.509763
0.000000,519.843753
0.000000,628.836610
0.000000,592.963292
0.000000,540.124681
0.000000,951.868850
0.000000,821.258788
0.000000,353.456746
0.000000,203.209729
0.000000,884.467766
0.000000,560.757029
0.000000,656.072970
0.000000,513.880901
0.000000,330.161776
0.000000,436.600820
0.000000,944.447527
0.000000,612.870874
0.000000,796.631590
0.000000,422.502714
0.000000,385.195165
0.000000,128.349431
0.000000,710.259327
0.000000,444.702763
0.000000,811.308667
0.000000,754.132695
0.000000,568.062378
0.000000,482.553292
0.000000,606.133933
0.000000,573.275623
0.000000,367.435457
0.000000,654.453538
0.000000,384.259153
0.000000,507.694825
0.000000,336.025602
0.000000,661.125679
0.000000,697.110247
0.000000,233.747301
0.000000,340.153811
0.000000,257.220190
0.000000,629.046503
0.000000,540.615641
0.000000,395.362305
0.000000,483.364713
0.000000,554.287334
0.000000,715.558335
0.000000,688.716431
0.000000,796.849491
0.000000,283.552382
0.000000,313.947428
0.000000,336.721832
0.000000,412.527915
0.000000,402.751881
0.000000,374.564212
0.000000,509.345856
0.000000,521.758020
0.000000,602.418958
0.000000,329.163807
0.000000,572.967141
0.000000,520.543690
0.000000,471.111072
0.000000,285.421547
0.000000,479.623150
0.000000,585.458625
0.000000,573.649427
0.000000,493.486373
0.000000,695.892178
0.000000,554.367787
0.000000,339.363981
0.000000,632.820076
0.000000,468.523983
0.000000,546.142193
0.000000,270.799818
0.000000,485.224470
0.000000,474.960609
0.000000,425.465263
0.000000,495.564387
0.000000,540.992507
0.000000,682.080940
0.000000,541.814999
0.000000,387.578911
0.000000,604.135981
0.000000,660.049127
0.000000,445.737249
0.000000,501.045903
0.000000,333.972591
0.000000,490.177487
0.000000,559.935682
0.000000,602.511281
0.000000,386.361193
0.000000,516.872508
0.000000,527.436932
0.000000,560.851596
0.000000,307.783464
0.000000,412.900591
0.000000,448.855656
0.000000,333.972631
0.000000,661.403598
0.000000,539.707440
0.000000,676.742212
0.000000,450.590809
0.000000,568.997961
0.000000,300.415724
0.000000,403.821596
0.000000,626.186540
0.000000,542.886258
0.000000,165.847714
0.000000,356.028816
0.000000,273.074064
0.000000,520.753219
0.000000,546.538925
0.000000,704.186255
0.000000,241.004170
0.000000,535.573740
0.000000,662.379979
0.000000,689.429630
0.000000,359.906919
0.000000,602.272565
0.000000,580.182093
0.000000,689.863939
0.000000,825.982265
0.000000,514.631272
0.000000,493.753090
0.000000,408.311969
0.000000,476.698567
0.000000,591.994870
0.000000,625.987023
0.000000,344.578217
0.000000,697.138557
0.000000,370.183223
0.000000,601.255748
0.000000,328.964767
0.000000,230.249039
0.000000,360.129418
0.000000,386.732739
0.000000,587.903366
0.000000,601.891515
0.000000,484.364511
0.000000,320.148439
0.000000,278.981224
0.000000,552.487135
0.000000,437.727767
0.000000,659.567135
0.000000,625.362117
0.000000,774.842474
0.000000,48.003278
0.000000,416.294248
0.000000,228.216150
0.000000,463.737136
0.000000,429.417758
0.000000,499.545223
0.000000,623.280519
0.000000,568.366753
0.000000,597.533315
0.000000,571.609679
0.000000,313.878980
0.000000,844.638468
0.000000,270.494017
0.000000,577.291730
0.000000,302.092576
0.000000,713.144629
0.000000,674.223539
0.000000,477.103686
0.000000,397.627981
0.000000,784.336314
0.000000,402.183555
0.000000,307.319080
0.000000,417.348041
0.000000,796.926420
0.000000,732.985222
0.000000,469.757243
0.000000,841.364342
0.000000,805.310606
0.000000,630.909504
0.000000,660.551596
0.000000,218.029975
0.000000,432.575330
0.000000,519.731691
0.000000,265.488265
0.000000,205.513383
0.000000,506.902719
0.000000,195.998915
0.000000,562.680386
0.000000,518.420629
0.000000,478.134486
0.000000,732.904352
0.000000,683.748062
0.000000,300.061684
0.000000,353.444800
0.000000,603.916111
0.000000,591.306705
0.000000,288.289601
0.000000,289.499904
0.000000,312.346223
0.000000,564.062710
0.000000,671.614553
0.000000,405.463972
0.000000,607.849119
0.000000,357.072736
0.000000,383.550075
0.000000,426.421322
0.000000,556.805120
0.000000,250.714945
0.000000,730.631167
0.000000,721.155927
0.000000,222.133391
0.000000,403.480046
0.000000,610.433478
0.000000,310.140354
0.000000,263.591244
0.000000,630.206352
0.000000,650.871185
0.000000,658.188655
0.000000,468.179629
0.000000,459.918604
0.000000,504.444666
0.000000,500.006057
0.000000,697.543713
0.000000,536.891352
0.000000,515.329651
0.000000,713.780984
0.000000,706.194331
0.000000,846.833357
0.000000,694.653705
0.000000,925.029711
0.000000,207.443464
0.000000,504.030599
0.000000,549.046216
0.000000,449.932614
0.000000,611.067945
0.000000,482.589402
0.000000,672.604834
0.000000,155.026829
0.000000,736.595596
0.000000,660.609339
0.000000,715.569468
0.000000,802.317273
0.000000,350.725767
0.000000,327.877133
0.000000,625.391241
0.000000,569.060648
0.000000,534.448150
0.000000,255.438263
0.000000,957.154737
0.000000,206.074589
0.000000,427.513065
0.000000,804.207553
0.000000,671.350196
0.000000,238.250180
0.000000,449.553644
0.000000,340.025810
0.000000,365.465649
0.000000,96.311470
0.000000,617.926566
0.000000,681.675879
0.000000,727.953825
0.000000,547.687159
0.000000,359.991849
0.000000,792.865716
0.000000,399.513667
0.000000,338.122543
0.000000,345.773226
0.000000,406.882892
0.000000,698.464933
0.000000,454.472403
0.000000,514.689342
0.000000,598.464392
0.000000,702.295595
0.000000,682.845265
0.000000,720.679144
0.000000,572.141472
0.000000,345.397092
0.000000,472.242963
0.000000,446.449168
0.000000,476.087159
0.000000,846.476767
0.000000,866.862758
0.000000,434.716288
0.000000,414.581463
0.000000,444.224088
0.000000,682.710870
0.000000,641.522564
0.000000,808.590165
0.000000,271.895492
0.000000,553.831637
0.000000,493.568573
0.000000,532.940307
0.000000,622.281030
0.000000,912.652187
0.000000,542.602920
0.000000,713.127246
0.000000,504.989865
0.000000,512.212930
0.000000,547.959061
0.000000,794.605433
0.000000,565.911194
0.000000,388.978609
0.000000,512.471396
0.000000,640.680399
0.000000,680.615964
0.000000,348.122375
0.000000,423.933436
0.000000,549.338406
0.000000,419.775309
0.000000,647.740776
0.000000,725.349827
0.000000,725.162333
0.000000,714.075062
0.000000,899.535296
0.000000,954.067979
0.000000,801.574180
0.000000,1052.662306
0.000000,431.413415
0.000000,762.589717
0.000000,773.598579
0.000000,568.475556
0.000000,618.491771
0.000000,516.616792
0.000000,478.419954
0.000000,166.347161
0.000000,873.586060
0.000000,709.288342
0.000000,885.989500
0.000000,910.106005
0.000000,445.979427
0.000000,615.033302
0.000000,725.537486
0.000000,346.649375
0.000000,642.018168
0.000000,265.196146
0.000000,1099.081949
0.000000,243.874698
0.000000,614.162768
0.000000,943.004050
0.000000,938.147486
0.000000,209.227940
0.000000,408.610431
0.000000,380.718151
0.000000,451.443132
0.000000,299.211894
0.000000,865.166044
0.000000,866.130003
0.000000,854.861236
0.000000,515.743350
0.000000,491.214714
0.000000,1037.068882
0.000000,90.192398
0.000000,366.032820
0.000000,381.762427
0.000000,420.265277
0.000000,873.022420
0.000000,522.300308
0.000000,432.203682
0.000000,852.802597
0.000000,893.825921
0.000000,746.162652
0.000000,896.115281
0.000000,606.487555
0.000000,523.659157
0.000000,658.286793
0.000000,563.705793
0.000000,309.689990
0.000000,965.618582
0.000000,865.322348
0.000000,531.601306
0.000000,338.991416
0.000000,647.787304
0.000000,968.045184
0.000000,746.418208
0.000000,905.188710
0.000000,562.412564
0.000000,472.287712
0.000000,385.004671
0.000000,671.225277
0.000000,554.127697
0.000000,916.647156
0.000000,596.654891
0.000000,881.886361
0.000000,357.063302
0.000000,283.689544
0.000000,755.606884
0.000000,1047.657856
0.000000,433.499565
0.000000,600.309647
0.000000,544.784375
0.000000,606.064749
0.000000,381.441983
0.000000,384.296524
0.000000,309.933057
0.000000,455.778664
0.000000,663.354170
0.000000,661.036466
0.000000,518.267272
0.000000,549.275981
0.000000,660.706928
0.000000,773.717823
0.000000,726.670195
0.000000,964.862124
0.000000,183.361361
0.000000,512.207509
0.000000,502.084179
0.000000,366.016400
0.000000,600.920569
0.000000,664.203792
0.000000,455.037972
0.000000,329.680296
0.000000,560.634043
0.000000,621.120757
0.000000,618.122087
0.000000,862.955051
0.000000,307.012571
0.000000,503.424455
0.000000,749.205914
0.000000,488.089871
0.000000,603.329136
0.000000,152.542025
0.000000,827.117532
0.000000,435.028083
0.000000,300.780124
0.000000,933.089556
0.000000,700.076818
0.000000,365.437612
0.000000,383.657265
0.000000,124.829307
0.000000,280.353049
0.000000,333.057487
0.000000,725.002600
0.000000,620.051417
0.000000,691.060555
0.000000,672.951019
0.000000,296.766026
0.000000,850.986719
0.000000,452.604419
0.000000,576.824473
0.000000,159.054490
0.000000,300.897258
0.000000,584.091223
0.000000,421.686042
0.000000,491.952470
0.000000,599.169164
0.000000,591.395341
0.000000,753.037781
0.000000,608.992803
0.000000,603.687312
0.000000,414.722976
0.000000,511.705618
0.000000,510.572757
0.000000,347.759906
0.000000,771.034697
0.000000,774.141904
0.000000,376.168544
0.000000,424.104940
0.000000,294.573355
0.000000,697.355342
0.000000,566.242400
0.000000,850.451992
0.000000,330.641699
0.000000,365.488748
0.000000,389.222618
0.000000,497.038847
0.000000,585.220864
0.000000,870.148085
0.000000,578.692960
0.000000,650.672294
0.000000,441.122918
0.000000,459.796483
0.000000,422.040987
0.000000,844.021356
0.000000,520.863391
0.000000,518.938559
0.000000,301.534067
0.000000,235.745009
0.000000,531.507048
0.000000,374.711456
0.000000,463.664590
0.000000,287.277427
0.000000,492.963979
0.000000,485.792561
0.000000,416.818034
0.000000,806.671183
0.000000,629.732647
0.000000,645.122007
0.000000,627.616943
0.000000,628.831306
0.000000,476.017528
0.000000,442.195029
0.000000,505.605889
0.000000,491.276055
0.000000,263.422958
0.000000,320.775008
0.000000,600.169465
0.000000,496.057045
0.000000,208.582459
0.000000,695.608894
0.000000,480.227867
0.000000,452.109113
0.000000,492.251443
0.000000,507.177868
0.000000,207.138788
0.000000,576.504881
0.000000,484.822333
0.000000,664.394004
0.000000,523.773889
0.000000,565.864905
0.000000,556.648254
0.000000,622.764310
0.000000,474.557653
0.000000,548.805034
0.000000,506.422464
0.000000,446.561949
0.000000,613.114486
0.000000,560.898970
0.000000,762.103802
0.000000,672.743199
0.000000,388.191214
0.000000,652.412523
0.000000,778.749920
0.000000,481.054314
0.000000,389.165635
0.000000,610.923596
0.000000,562.791707
0.000000,594.326260
0.000000,417.140911
0.000000,200.767843
0.000000,527.141897
0.000000,622.828236
0.000000,600.681859
0.000000,649.197183
0.000000,452.109691
0.000000,597.830500
0.000000,663.095327
0.000000,471.699438
0.000000,402.668253
0.000000,492.455502
0.000000,532.146723
0.000000,558.071387
0.000000,278.874001
0.000000,497.876408
0.000000,493.066921
0.000000,561.193092
0.000000,573.645155
0.000000,559.581035
0.000000,338.904389
0.000000,513.936885
0.000000,577.464654
0.000000,252.828510
0.000000,493.039884
0.000000,287.877998
0.000000,615.007738
0.000000,349.948929
0.000000,274.475236
0.000000,528.706344
0.000000,746.308469
0.000000,121.609366
0.000000,559.230276
0.000000,561.099549
0.000000,372.990139
0.000000,281.646251
0.000000,408.577517
0.000000,340.901403
0.000000,435.942806
0.000000,618.290803
0.000000,213.073211
0.000000,452.138253
0.000000,736.800185
0.000000,370.879967
0.000000,636.579135
0.000000,481.825248
0.000000,540.461541
0.000000,543.575825
0.000000,729.992309
0.000000,79.886059
0.000000,510.861730
0.000000,665.324613
0.000000,620.725721
0.000000,419.229116
0.000000,433.747680
0.000000,426.138794
0.000000,395.090424
0.000000,491.388536
0.000000,573.241539
0.000000,247.728255
0.000000,504.016436
0.000000,288.687026
0.000000,655.668440
0.000000,613.026280
0.000000,575.650838
0.000000,348.862599
0.000000,447.348367
0.000000,552.836165
0.000000,468.334503
0.000000,436.746009
0.000000,600.780709
0.000000,536.156651
0.000000,699.124823
0.000000,615.288566
0.000000,436.106619
0.000000,546.729961
0.000000,727.352780
0.000000,600.149399
0.000000,595.439650
0.000000,659.328493
0.000000,513.832433
0.000000,659.633993
0.000000,499.498304
0.000000,281.677439
0.000000,421.425682
0.000000,388.994507
0.000000,531.142525
0.000000,330.341567
0.000000,211.822431
0.000000,388.691226
0.000000,157.620265
0.000000,443.284796
0.000000,474.223883
0.000000,602.389870
0.000000,753.135276
0.000000,512.240914
0.000000,359.897602
0.000000,776.387997
0.000000,393.472832
0.000000,283.935241
0.000000,452.016087
0.000000,549.386320
0.000000,346.722145
0.000000,478.142756
0.000000,271.965611
0.000000,362.450065
0.000000,499.379353
0.000000,288.089673
0.000000,541.170524
0.000000,431.225813
0.000000,645.373957
0.000000,755.489806
0.000000,629.617439
0.000000,236.862102
0.000000,618.780208
0.000000,581.380429
0.000000,347.600087
0.000000,702.701102
0.000000,561.631635
0.000000,650.882554
0.000000,236.326650
0.000000,313.916477
0.000000,292.522831
0.000000,444.888604
0.000000,589.173921
0.000000,329.349259
0.000000,491.230196
0.000000,391.776519
0.000000,586.582818
0.000000,406.430155
0.000000,426.803490
0.000000,575.360723
0.000000,500.280248
0.000000,490.187372
0.000000,621.377662
0.000000,707.645197
0.000000,501.278221
0.000000,371.736135
0.000000,520.624019
0.000000,376.268497
0.000000,385.034298
0.000000,397.468366
0.000000,416.943168
0.000000,474.102633
0.000000,490.633432
0.000000,533.377837
0.000000,606.225072
0.000000,639.558600
0.000000,511.785827
0.000000,378.516700
0.000000,390.754146
0.000000,578.280608
0.000000,738.786489
0.000000,499.755951
0.000000,370.083906
0.000000,678.231640
0.000000,296.109421
0.000000,545.356143
0.000000,440.457487
0.000000,648.925398
0.000000,900.035662
0.000000,496.369200
0.000000,683.529575
0.000000,553.443204
0.000000,695.633359
0.000000,795.653470
0.000000,613.240297
0.000000,310.378361
0.000000,284.156487
0.000000,389.522450
0.000000,585.954800
0.000000,526.608934
0.000000,543.704958
0.000000,480.512958
0.000000,517.483371
0.000000,512.188087
0.000000,735.361140
0.000000,533.529441
0.000000,445.149998
0.000000,417.043475
0.000000,583.738455
0.000000,375.346876
0.000000,588.915561
0.000000,520.433588
0.000000,322.530016
0.000000,458.515948
0.000000,703.630036
0.000000,522.236742
0.000000,696.379672
0.000000,396.863167
0.000000,295.953485
0.000000,315.622191
0.000000,509.007060
0.000000,332.569106
0.000000,518.379879
0.000000,490.974464
0.000000,591.881488
0.000000,456.226855
0.000000,335.395091
0.000000,549.232962
0.000000,480.640909
0.000000,582.832674
0.000000,389.449692
0.000000,576.814333
0.000000,411.572954
0.000000,538.060882
0.000000,724.834731
0.000000,642.931874
0.000000,632.965999
0.000000,734.684983
0.000000,420.649394
0.000000,477.783504
0.000000,499.020963
0.000000,407.124833
0.000000,515.200105
0.000000,397.784335
0.000000,415.112656
0.000000,413.757507
0.000000,634.565484
0.000000,440.374659
0.000000,675.082823
0.000000,659.407422
0.000000,291.098024
0.000000,433.515433
0.000000,665.768771
0.000000,237.386960
0.000000,527.771000
0.000000,252.387263
0.000000,840.931841
0.000000,493.218594
0.000000,477.930951
0.000000,701.368313
0.000000,623.268386
0.000000,319.538905
0.000000,569.352124
0.000000,275.631075
0.000000,273.239748
0.000000,526.291992
0.000000,569.458853
0.000000,680.533712
0.000000,636.849468
0.000000,424.542100
0.000000,656.702144
0.000000,790.663564
0.000000,345.416694
0.000000,468.192509
0.000000,426.785446
0.000000,568.654855
0.000000,724.082376
0.000000,318.698947
0.000000,185.407402
0.000000,551.861964
0.000000,703.724403
0.000000,615.811238
0.000000,687.496455
0.000000,600.453885
0.000000,463.649153
0.000000,555.854644
0.000000,615.452157
0.000000,216.933703
0.000000,687.550532
0.000000,635.346682
0.000000,384.992588
0.000000,178.747334
0.000000,536.208884
0.000000,693.371551
0.000000,503.209332
0.000000,748.728436
0.000000,663.538313
0.000000,409.083425
0.000000,495.912567
0.000000,484.674864
0.000000,334.262306
0.000000,621.023506
0.000000,487.403527
0.000000,572.998563
0.000000,221.573062
0.000000,170.524811
0.000000,611.944370
0.000000,745.151827
0.000000,143.844080
0.000000,296.712728
0.000000,81.894287
0.000000,575.021614
0.000000,621.283687
0.000000,616.592627
0.000000,503.513559
0.000000,719.082430
0.000000,942.983736
0.000000,690.653269
0.000000,887.487725
0.000000,394.962862
0.000000,523.854108
0.000000,538.031447
0.000000,516.856403
0.000000,405.499994
0.000000,302.279379
0.000000,507.551075
0.000000,440.303051
0.000000,657.499828
0.000000,416.433843
0.000000,699.026624
0.000000,634.116798
0.000000,576.490274
0.000000,496.641777
0.000000,516.843165
0.000000,410.450776
0.000000,541.352158
0.000000,529.118483
0.000000,881.315110
0.000000,369.799494
0.000000,436.223019
0.000000,717.732870
0.000000,689.054683
0.000000,348.174998
0.000000,63.931795
0.000000,495.545154
0.000000,578.973312
0.000000,500.027647
0.000000,727.816856
0.000000,695.086001
0.000000,835.448574
0.000000,440.430125
0.000000,260.270639
0.000000,816.812759
0.000000,428.352250
0.000000,288.008374
0.000000,436.288521
0.000000,163.679787
0.000000,589.841556
0.000000,578.950576
0.000000,469.048741
0.000000,603.994553
0.000000,625.390836
0.000000,557.505907
0.000000,672.696657
0.000000,334.803217
0.000000,556.811269
0.000000,648.586994
0.000000,274.767226
0.000000,653.414765
0.000000,700.852718
0.000000,704.755576
0.000000,549.021062
0.000000,408.766815
0.000000,360.234842
0.000000,597.892353
0.000000,764.813813
0.000000,645.699337
0.000000,223.859403
0.000000,262.648947
0.000000,53.795695
0.000000,681.914594
0.000000,472.375363
0.000000,815.980792
0.000000,263.586816
0.000000,757.066565
0.000000,630.717104
0.000000,520.309936
0.000000,448.649659
0.000000,818.367649
0.000000,557.384478
0.000000,373.625058
0.000000,364.262433
0.000000,678.133465
0.000000,509.401627
0.000000,270.939215
0.000000,543.827327
0.000000,711.622992
0.000000,605.237373
0.000000,781.595163
0.000000,334.186664
0.000000,461.852154
0.000000,425.219757
0.000000,463.762778
0.000000,316.768592
0.000000,566.865186
0.000000,413.654705
0.000000,603.740994
0.000000,376.347955
0.000000,439.808794
0.000000,475.584628
0.000000,659.880563
0.000000,442.746971
0.000000,581.534825
0.000000,520.028090
0.000000,315.063736
0.000000,510.976073
0.000000,443.441383
0.000000,635.666221
0.000000,580.245040
0.000000,233.143696
0.000000,727.627705
0.000000,600.858382
0.000000,460.550164
0.000000,339.363000
0.000000,354.225278
0.000000,409.652144
0.000000,582.221061
0.000000,684.018031
0.000000,503.574209
0.000000,650.624308
0.000000,610.603117
0.000000,416.127455
0.000000,764.353868
0.000000,528.753163
0.000000,543.831446
0.000000,401.910268
0.000000,326.544130
0.000000,377.741094
0.000000,517.909190
0.000000,345.729803
0.000000,508.656552
0.000000,405.982326
0.000000,471.873489
0.000000,442.684524
0.000000,377.068659
0.000000,514.097787
0.000000,537.308943
0.000000,552.211245
0.000000,601.801905
0.000000,558.806821
0.000000,495.373649
0.000000,512.277659
0.000000,360.442498
0.000000,145.962318
0.000000,545.827620
0.000000,542.845307
0.000000,624.553533
0.000000,398.592381
0.000000,85.814023
0.000000,271.378138
0.000000,500.603207
0.000000,280.870323
0.000000,597.732788
0.000000,501.787164
0.000000,563.797404
0.000000,616.456551
0.000000,478.901681
0.000000,233.063478
0.000000,734.299025
0.000000,446.113682
0.000000,626.999818
0.000000,597.631162
0.000000,612.559986
0.000000,561.058998
0.000000,767.636763
0.000000,928.082752
0.000000,704.465256
0.000000,866.993401
0.000000,456.130068
0.000000,512.520992
0.000000,521.175593
0.000000,483.851698
0.000000,436.068599
0.000000,223.308599
0.000000,436.397564
0.000000,411.253932
0.000000,727.085111
0.000000,372.207225
0.000000,757.337061
0.000000,622.435635
0.000000,582.455895
0.000000,505.956975
0.000000,514.568613
0.000000,466.793714
0.000000,546.791200
0.000000,585.122067
0.000000,870.795311
0.000000,323.167709
0.000000,506.339475
0.000000,706.406956
0.000000,692.274370
0.000000,339.949718
0.000000,89.052412
0.000000,570.997051
0.000000,622.011466
0.000000,493.868326
0.000000,741.404112
0.000000,748.163610
0.000000,849.547409
0.000000,362.666827
0.000000,293.750128
0.000000,833.763770
0.000000,437.667349
0.000000,218.668149
0.000000,501.371801
0.000000,213.171520
0.000000,644.070622
0.000000,595.672078
0.000000,512.398462
0.000000,598.926875
0.000000,681.611743
0.000000,576.998564
0.000000,731.392689
0.000000,338.048307
0.000000,543.522009
0.000000,651.543527
0.000000,227.928615
0.000000,646.104585
0.000000,685.677929
0.000000,750.943829
0.000000,520.303889
0.000000,440.140701
0.000000,432.224141
0.000000,592.074859
0.000000,806.604784
0.000000,646.551602
0.000000,241.617894
0.000000,333.802850
0.000000,116.187138
0.000000,717.430261
0.000000,524.892095
0.000000,786.631686
0.000000,208.233562
0.000000,754.237611
0.000000,550.150033
0.000000,558.175633
